DATE,r_Market,r_Automobile_Assembler,r_Automobile_Parts_Accessories,r_Cable_Electrical_Goods,r_Cement,r_Chemical,r_Commercial_Banks,r_Engineering,r_Fertilizer,r_Food_Personal_Care_Products,r_Glass_Ceramics,r_Insurance,r_Inv_Banks_Inv_Cos_Securities_Cos,r_Leather_Tanneries,r_Modarabas,r_Oil_Gas_Exploration_Companies,r_Oil_Gas_Marketing_Companies,r_Paper_Board_Packaging,r_Pharmaceuticals,r_Power_Generation_Distribution,r_Refinery,r_Sugar_Allied_Industries,r_Technology_Communication,r_Textile_Composite,r_Textile_Spinning,r_Transport
2020-07-06,0.01402566552207139,0.034238033699616935,0.011028505180501167,0.04518628864900642,0.010338539317685795,0.018909570584019215,0.012952049434433599,0.033547927557589244,0.012196941211484196,0.01028322573367283,0.012570327882332552,0.01463252520108635,-0.0008214471041584582,0.008394475083506917,0.03262793745618908,0.008815812815639645,0.017564728739366674,0.0012079752833096952,0.02603906082564854,0.015661109275090696,0.06421529444769714,-0.0007745948309804447,-0.00788870261992768,-0.00021714875814637282,0.010439671032420572,0.02626129422457583
2020-07-07,0.005917599198217759,0.02663837014767754,0.021907516709305335,0.024921438050340684,0.014562116227774598,-0.0014722125152092952,0.0015178241920855873,0.014221193469616422,-0.004740648345982915,0.004996786303126571,0.011328574413873546,0.0020472851138394477,0.017861515754060198,-0.003381481449473256,-0.010024047216750792,0.00298516789179612,0.005739756211167369,0.009661902581960854,0.009977059831081464,-0.00614359029880225,-0.014115138371013386,-0.002973298766911479,0.009143095175899774,0.015955634238472703,-0.012333067589998466,0.011378534556641137
2020-07-08,0.01185307028923335,0.015465607952860916,0.012836963882330259,0.038457215528748145,0.009760650662381142,0.011765273815220242,0.013169724082222091,0.010178470478463774,0.001913463917647034,0.0025692212926161015,0.009941419774548118,0.01331831075727905,0.014747643171447448,,-0.000395279204324428,0.0037576804434324984,0.0291605555269159,0.024872022422916182,0.017408093944321374,-4.01807455562749e-05,0.015253412267902278,-0.006006551677332439,0.025140831623856316,0.013351164610045818,0.013775572651777118,0.006899675849556012
2020-07-09,0.015361321503122884,0.021557429248283976,4.927574885000523e-06,0.02016761984668205,0.0010040136815662034,0.0103351085600782,0.02904205168577672,0.009893695412726566,0.005858068675763836,0.005239086502320671,0.010277133767539748,0.009434415069541471,0.02388739857410671,0.023954280580826492,0.012948364487535002,0.014630919642624723,0.018745378966680347,0.014719757000843728,-0.01711707417398288,0.03952623730745377,0.006139948833835285,0.02439423772520349,0.027668398239167002,-0.006474225990118949,0.03557416923009029,0.00943141761123852
2020-07-10,0.0014021628894995421,0.012326696256859115,-0.011246379875583912,-0.006116951804621617,0.017538432532371646,-0.0035904873534130717,0.006823038092900646,0.03397926400543576,-0.0008070340023043711,-0.002241667115095119,0.003530667503948093,0.010164822331556668,0.00025441523942186793,,-0.058900613268195845,-0.0023433576524815314,-0.006657358934751634,-0.008409267739341295,-0.012389019912168231,0.013788590216490223,-0.0057280016003051215,-0.004611315952921617,-0.00987117855792391,-0.0013301418251289421,-0.00013110945583119093,
2020-07-13,0.012808220542072764,0.020350938056964883,0.016498249169781123,-0.012270699803084243,0.05814059454362773,0.006613062967809777,0.004900489883613862,0.03897764380180385,0.00768980339789863,0.003504280885838065,0.02032413597532488,-0.009919025198275706,0.019440763396025205,-0.014051640793300716,0.07359773349424406,0.011431119522097799,0.017070882227665906,-0.0007690911228856318,-0.006855736997784794,-0.00901511448622134,0.02046221672447221,0.008357345122975642,-0.003987787152838581,0.011515991140033963,0.020289582583094393,0.008198150468926801
2020-07-14,0.008217742065985271,0.013570412566533106,-0.0020460840111964996,0.040851127554719244,0.008351910796654146,0.00613726167079744,-0.005185705368343024,0.01200897394913405,0.015785885251331573,0.010681119841670868,0.0410801949246953,0.004810032076511642,0.027349792731079795,0.005604685113557051,-0.0034028439673060257,0.014841867401046094,0.0069881451560748434,0.001406790694621518,0.0031366494349217935,0.013122198346438602,0.009250197621514855,-0.0026801132269121237,0.005472859282398967,0.008319185977679607,0.007747604502492783,0.0046293347865510315
2020-07-15,-0.001313207599886939,0.019555031052982664,0.010020657986932016,0.031549360939306215,0.005842536925596199,0.005687855624912209,-0.005767633726744848,-0.006564644215749915,-0.007154918829021116,-0.005865458659753433,0.0012408524400384091,0.0003064707469374856,-0.010692567981621855,0.04175851136811248,-0.01415594190150785,0.0029016921121688133,-0.02010709824349645,0.006655707888012605,-0.0060781304469356146,-0.014842245219830574,-0.007837909921745462,-0.005435319504960406,-0.008107276447166545,0.007121448462149578,-0.0029544731673515692,-0.0151370756955439
2020-07-16,0.009031091430400024,0.043596372973554585,0.07481313352341447,0.0016862185580716726,0.018324545507419163,0.01668661550055137,0.004480073069187407,0.018940855225593422,-0.0015554060262883418,0.01928044946720419,0.008603459419660972,0.0044437071435464845,-0.0034633309611535996,,0.008171561126200941,0.01248846760750616,0.0018913123151913513,0.01156260946156687,0.015114843170329698,0.01020383792439946,0.018159648557214747,-0.009569122099547583,0.002412202745097558,-0.0018442390035860942,-0.027260985980154265,0.006078319827153271
2020-07-17,0.018644996586112367,0.012171464268811893,0.06470574319768548,0.038830253223147114,0.01851927526562028,0.03346856629017486,0.005895274467328393,0.029641710688080015,0.009291758920478304,0.02334056551229162,0.02274997636535166,0.012262936984408546,0.014127142286427025,,0.039167886243810915,0.00029366830335303407,0.014156129720855181,0.011378809609820462,0.008510596695375294,0.010753472007188633,0.07345492001082626,0.014041915692280582,-0.001407324683607647,0.016613105618107412,0.02082157547478945,0.01329663016898941
2020-07-20,0.016966470438491817,0.017759583156304104,0.042054876405638576,0.03121204943926159,0.03760855984464829,0.009869539543566105,0.006728585095524875,0.04745630729386591,0.017372490695394403,0.012600016621301767,0.027525026242038675,-0.0007932422337689266,0.01670109476070286,,-0.013637242033781305,0.006282706491686552,0.0028361302215943905,0.016532610994919636,0.01284035324823575,0.02019179775363908,0.06531986398417466,0.0090285699490543,0.02670859574497043,0.011608920111072271,0.005131899403376801,0.009956839633531075
2020-07-21,2.321113627148483e-05,0.005597883125925629,-0.013485564423361305,-0.02088749984653295,-0.009080041012394046,0.005158512840622033,-0.008629078138212088,-0.006135037938714605,-0.004710809151774686,-0.004807117092059734,0.023065915500221024,0.010830151038086397,-0.01715803308123952,-0.010589300861601888,0.0047739954306584105,0.0005041561359457325,0.027376912257950192,-0.010218804651655977,-0.01168054481140636,0.02133906032167093,-0.02663243663015155,0.017050678594835562,-0.01323984734716494,-0.000809780922632782,0.007354908104316441,
2020-07-22,0.003659207625679558,0.039368834283129206,0.0024559471036409747,-0.013474276734903135,-0.005512841166952818,0.001251784249227789,-0.000519133575383357,0.007415219796556793,0.011574980122995024,-0.001668077258575246,0.003450527644250264,-0.01325993906938947,-0.009201668766567209,0.026651157592130364,0.0036238178460483994,0.0036892536901757256,0.023686464891282493,-0.012895910304633051,0.0031175162154360864,-0.005350684860003674,-0.005349186144755186,0.02155831774580426,0.005715039126973969,0.01371561443594464,0.010674683486080314,0.011328944428260193
2020-07-23,-0.00701606012711743,-0.01908225188988142,-0.028336841119613352,-0.022197129290860134,-0.022875966563215423,-0.006809066847733758,0.0028966894839043524,-0.02825764164793516,-0.0055746820579671685,-0.007109511860965025,-0.024567166891082588,0.002038924981046918,-0.0067675044522474085,0.012577256610908952,0.008666933788658729,-0.004950672438173098,0.007787337431060193,-0.010515783421375657,-0.015006354443641304,-0.005189657144599368,0.013463903415945111,0.010215641047513808,-0.02300087232174084,-0.00045191496977562556,0.0020334295876881982,-0.024417008768841935
2020-07-24,-0.0010271159636478493,0.014777483919365998,0.003565183501441384,-0.0022823718755472324,-0.012916120150662987,0.0018140055141020069,0.01662927836843787,-0.013431173811931907,0.007100868667140199,-0.0011386034177342241,-0.00033369378433867336,0.006552698671570497,0.000647639440433101,0.011615957988375225,0.012538889705429185,-0.010919944339877086,-0.008038452643043037,0.0018743794882550707,-0.00766691401788637,-0.010406953969790134,-0.03330996784001536,0.003857980703133118,-0.011088572644711659,-0.009969783585609848,0.0038889041183449405,-0.00890207500395331
2020-07-27,0.00847074680344509,0.02345072502989446,0.015280003260262591,0.024124793053005855,0.020592298326877118,-0.0017117970211437356,0.03149656877820292,0.018379771262282286,0.013124650372152966,-0.0038018226894542596,-0.004154007995943417,0.01383577829683013,0.001881627038770542,0.0033978127000768485,-0.06082886253956815,0.00981762919222795,-0.004193346022008016,0.0077397487434257145,0.014873638362707355,0.0017555018083456138,-0.0031060543506966354,-0.0028311833237588202,0.010934120320767005,0.0017680242338329807,0.014506870244156906,0.01788844590196
2020-07-28,0.011227244238686715,0.007533334319054552,0.014638054012027033,0.005082810580777503,0.013210067759330084,0.017141356958840337,0.017608603426323494,0.021730181906803415,-0.0049612032737293655,0.008883226655368226,0.003752631596269244,0.002412548903116655,0.020296263332804522,,0.04803981599283691,0.002971132270572746,-0.009498968481415793,0.006008744409289321,0.00762011800437179,0.008902004649926264,0.05483409587600069,-0.012133983995363156,0.017004065401820038,0.023797616864151272,0.0037865569799923923,-0.00044446590331444674
2020-07-29,0.0025029559950692287,0.0014369762379923268,-0.0003756267329362612,0.011694209447045226,0.0056713383997170465,0.0021011784967274183,-0.0073518892489086605,-0.008854699314421765,-0.007997472789537663,-0.005502624159443618,-0.0028409448798871195,0.0018516085648941694,0.012824195073166922,-0.007849425458122172,-0.006827870330584883,0.009983931396355672,0.005992635462587048,0.00041960207175537056,0.0055702234979345955,0.009005584821223407,0.01285337668780931,0.01574621053825343,0.006245876832677943,0.0016895982216149907,-1.1840180949438147e-05,0.011257346876212715
2020-07-30,0.00750984455967408,0.025908733260819848,0.005001329369557069,0.032800514918494006,0.012375841241601848,0.0006007381613657129,0.006702543086341678,0.010792053179974748,0.006368466622489878,-0.00040586400247477616,0.01492210977383751,0.013650470810738927,0.0026250973980927518,0.00560216806579561,-0.020151384929251406,0.002187204088069189,0.016736429699186317,0.0004387269278540995,0.01905581706593336,0.0023492179972668136,0.049299490277473434,0.009240563545458946,0.013610021577334637,-0.01024089380929156,-0.0007221048056014548,0.023323727542577055
2020-08-03,0.017380839680339055,0.038257077185874656,0.021810209613350024,0.014163557510239922,0.041615694565692994,0.005122913477449019,0.015997851432617793,0.061380051576765605,0.013270343001264808,0.009685995251104232,0.010386104376560032,0.01588250238584472,0.012438669337401842,0.020010800196367213,0.05373797060168176,-0.008495746402910814,0.01193551731618352,0.011007844117860183,0.012415829307113699,0.006463608672152389,0.038416550538332706,0.001164479585349132,0.016197149767518293,0.025844438118848897,0.011930435256999376,-0.00246972753539206
2020-08-04,-0.011493062247842712,0.0005515901854336591,-0.022828378992303278,-0.014298864759872668,-0.01736933609372342,-0.026542482122249626,-0.0066233800249872465,-0.021385555375397037,-0.009160103737211609,0.002800777401440228,-0.02111467376659959,-0.007837054160845137,0.0005667382444742429,-0.011983434014421776,0.009547592310850308,-0.009484828039562854,-0.019970748271609228,0.007056958348536466,-0.01991188814425532,0.001779746654453666,-0.05340101746011433,-0.007322010681998988,-0.027224937907116168,-0.008641292810428282,-0.02756270948389051,-0.015132487951842818
2020-08-05,0.01082055906117122,0.020442045243336062,0.0038559471561374465,0.0002970987191581731,0.05422834960325025,0.006340526075662014,0.005410287959084753,0.020087869883484592,-0.000405180578522251,0.0008236844337675563,-0.0014801717231207971,0.009485483068865593,0.01075307244740351,,0.028605385881595242,0.010519145849591793,0.012552851892406935,-0.005329296185057605,0.0038425058463138237,0.005847336444847439,0.046794961860535556,-0.0077176944429609914,0.01967632709966222,0.004726762403488563,0.014971495512489604,0.0021255856089968197
2020-08-06,0.010701036292297171,0.02157033885254769,0.025140816287731,0.008935669017358946,0.015159584045785116,0.008203943203059377,0.01043073913194931,0.015039587989268577,0.00484956561764733,0.003715645065938455,0.01372757989822665,-0.006159448496566029,0.030523781359708176,-0.0120979566216212,0.043538489107846,0.00756618464055317,-0.0003011355157277462,-0.005795634499235869,-0.008642868848337648,-0.011879542320594448,0.02472991832335994,0.011156339917227833,0.04101052279651359,0.005393705839933697,0.023179792987756714,0.0017554110726900607
2020-08-07,0.007940833485454246,0.006546401986791992,0.0049650150296132655,0.006444594423317707,-0.010237118471510702,-0.0010397102707738455,7.5854856420587424e-06,0.03602848590398076,0.00507654739363569,0.012935502861313642,-0.005550329756571511,0.021419590159331793,0.032757433949549726,,0.004414429568990093,-0.008370669659080843,-0.009898358172552968,0.005289330841492107,-0.011901990085734879,-0.008270655488488043,0.002526037796875935,0.006066294099146512,0.012410416808189417,0.006599397609820815,0.015641134687371612,0.06142317759570267
2020-08-10,-0.007337184586765911,-0.004452447429217761,-0.021026026121482917,0.012433453290465782,-0.01933170104548687,-0.013752638300441484,0.0015789148567944445,-0.007716249539363751,0.002391573147201604,-0.007567460794566272,-0.020893995222601325,-0.014777249960068886,-0.010936523895678474,0.02499887652712059,-0.04379471826346616,-0.006802351522057465,0.007114513985725379,-0.018855241885210802,-0.01574713322009419,-0.00019895839407946259,0.03159728634718001,-0.007443203002697536,-0.024572079381956127,0.0002703128018262309,0.002678146052147242,0.04558308926538276
2020-08-11,0.009565820490116634,-0.014211986604481997,0.017298505767384613,-0.008782584326328483,0.008865116828344474,0.01286319417127099,0.0040158513466167665,0.01123624058908574,0.008812576703484913,-0.0017370400297741049,0.018510418630949804,0.008141054461412145,0.000719662094821671,0.004733120240313841,0.03212025409982111,0.02479651393521598,0.023063320058527827,0.00170269395177379,0.009939253040188266,0.072951141151142,0.03199536589598903,-0.0007159618197301598,-0.011971919206537332,0.03003570071990752,-0.012695657474714716,0.00669677468626891
2020-08-12,-0.010177211842369542,-0.021375392432947466,-0.01666138395653863,-0.004672529801223147,-0.017927897130438096,-0.0077562254424847765,-0.0010910707112371813,-0.021538445939901264,0.0014246790359157943,0.001135156783389694,-0.010840641086219146,-0.01646991937795016,-0.012078360681684129,,-0.014086961366191938,-0.003976029227789335,-0.018252225131428816,-0.006374934342632851,0.005613838769425931,0.00033685335209972993,-0.0065678808425223,-0.014601959546300221,-0.02524446173565963,0.003504064889776471,-0.014269905237186742,-0.021278736163090395
2020-08-13,0.0011866721530793905,0.009654051792887619,-0.010468157577782189,-0.0042674627818672,-0.0028750488570727993,-0.013398917176254872,0.0022882807406927053,-0.017860321729043782,-0.02935839901963923,0.004189632782959874,0.003268920551145397,0.012242630449178216,-0.008637313869237178,0.007467744944615588,0.04369972923636395,0.003840712697949833,0.023343447263434538,-0.0051169575030814846,0.011372493799659064,8.631074912754603e-05,0.006724398031053014,0.00812951164238154,0.017073839911490946,-0.013280786358310188,0.0033543129269012614,-0.001015031840541969
2020-08-17,0.0053423268633387404,0.018706943850063905,0.00744727043574627,-0.0007901307940123189,-0.0035431769051711207,-0.0030283251226462435,0.004661566507834331,0.019048774651134304,-0.014589622807602691,0.007614397378048661,0.007579478500020405,0.004462485002535976,0.0007228817916195562,,-0.009336367818023814,0.004764088966216523,0.038886937311754924,0.009491771656798195,0.01623659067384063,0.015522550947933807,0.03244055517206146,-0.007338200603049984,0.013256000368613787,0.0006302698987449882,0.0003881043853466289,0.030391515648687546
2020-08-18,0.0034463560991881553,-0.011286858882358574,-0.0036991068998977195,0.014963057710250194,0.016518687588998687,0.007263576150234596,0.0023153447492034185,-0.012838155961180453,0.008235248696643065,-0.0018334744923423254,0.013821081157246581,0.002111300423016144,0.0020532146184904453,0.003477483903397749,-0.011542808854160591,0.0031246468942484895,0.017803129834371934,0.03356429623150478,0.0028754867868828193,-0.014474411920862212,0.00021694580588621504,0.014700281306800175,-0.022631737608726086,-0.00545846896343305,0.009130367100179766,0.03684513190258191
2020-08-19,-0.0022061434895992754,-0.009153413647953313,-0.0011879910036699526,0.006589072356463166,0.0015449792602830355,-0.002914249334278909,-0.008856208833427076,0.005460632669690912,-0.0012127260314356767,-0.011197460927683167,0.0017149972263048412,-0.0082762995293013,-0.005345473534343164,,-0.013650864449040527,0.007189710939721761,0.0027031203725982112,0.00921697758895905,0.00043320046587477394,-0.004691699041017226,0.00735308784303107,0.005965733101545505,0.0035159691705361233,-0.007712649427219209,-0.012493269585559227,0.007478112761189186
2020-08-20,-0.0016857270853005346,-0.007963424834345933,-0.013993015258562077,-0.018459981052547685,-0.013575071019840639,0.00019995929489905647,0.00016913690477239894,0.00534606259554703,-0.007532209400412215,0.0015167988375325084,-0.013720977893347216,0.0033263896631420525,-0.0018603518130208172,,0.04999511891154429,-0.0046014317256951875,-0.02430453433522419,-0.00030739301203480673,-0.008471284159055388,-0.023970042525688025,-0.020516833518244293,0.01506380235195817,0.015996598534214302,0.001016019376934339,-0.004954004092898011,0.010855752967867746
2020-08-21,-0.003361535940324153,0.004427759276581811,-0.010691379495674336,0.006017872471495507,0.007627627111357475,-0.013504480627127953,-0.00713521840338055,-0.003168545436945681,-0.00014955647888860644,-0.0017858157779547616,0.015889789373914016,-0.006274007116221898,-0.00822584636513228,-0.027030125978077153,0.001703665883794514,-0.013446304679216758,-0.021720239563488553,0.018200744063078242,-0.01182464810225084,-0.0021025679519793283,-0.02949164620597189,0.002295333272759018,-0.024978307030730385,-0.00603762687961952,0.0016193918562872889,-0.014708827243388697
2020-08-24,0.009227024811116029,0.009935619837271504,0.012636302559246157,-0.018667633550802098,0.01325709866075272,0.012138921706666944,0.0037254317525074496,0.0170895716306525,0.0009072301010076357,0.0055721520576268516,0.00514005922614665,0.0025226104339340608,0.021313280504924877,0.018508840757983386,-0.04402519394997702,-0.013656112195866488,0.028622977577157295,0.015686555838833022,0.02850130272451755,-0.002984110837663222,0.03800936912638164,0.0036786669057646995,0.027478867908970826,0.012034488048917224,0.011310152615387101,-0.017507014743728695
2020-08-25,0.013074672805737339,0.02253599615605187,0.013232088670578615,0.022621928492790693,0.015030719827328601,0.010629214646777142,0.009670408272398933,0.019467149590344658,0.0043845752139928884,0.010271466460729784,0.025816152165152206,0.017642144208652538,0.00513421814057807,,0.0457526394312107,0.019438798738098007,0.03567656866739688,0.02739100894248643,0.0029553549709264437,0.014891936611971452,0.03180600840069431,0.0033541546135843828,0.0008861145129309319,-0.0033612349067734504,0.020535660880384245,-0.010742794897314037
2020-08-26,0.01078051220205171,-0.004825376532886332,0.008755473815076005,0.004615982198712639,-0.003359974312877795,0.006781473734216985,0.0006891517357644833,0.004498458831346775,0.011663643018026295,0.0053659075400763956,0.010407613403012106,0.03284711532583691,0.0032931460627807496,0.01070906898903782,-0.026991310660875862,0.018787281672263234,0.01119631007639219,0.04148118787709719,0.0013628596399368137,0.016024475850195865,0.008487249844251726,0.012078421455097334,0.01897207469399075,0.02678174101670047,0.024490740149519533,0.013650644863565079
2020-08-27,0.012685193398287506,-0.0002344030116289253,0.025762055411233283,0.013414716131626148,0.008047844145924743,0.019044791477412625,0.008258456748256792,0.004506501653247508,-0.001325676442731849,0.01712175925501891,0.006306185616230697,0.011976637349172025,0.015659078870436598,,-0.014997026848122505,-0.0038170006958726244,-0.00898289615527149,0.02508559842947758,0.011531316359848859,0.01641644438757002,-0.015167114261988524,0.04001038585645852,0.016906338933292894,0.012060882722375446,0.0061585811141248,0.002881439315894241
2020-08-28,0.006673736125650155,0.005320884812953304,0.007730498759397623,0.01934762370199955,-0.004808025362676027,0.0007794720206253315,0.009970568001986398,0.016959173712316266,0.009085148250674049,0.0005750144173683901,0.0032650886838297053,-0.01428672142889548,0.02601981269920838,-0.01556611058613692,0.019117363938484327,-0.00654291474482005,0.01053700799141093,0.008953040384377262,0.0007973122413481304,0.005288763692960385,0.004078522484223912,0.019589213379872617,0.0005876068002222553,0.0036163087210007716,0.024016247141688183,-0.012451388779342968
2020-08-31,0.003484767232674,-0.010372899654939626,0.004448833836430117,0.005957360949206218,0.012211892453904683,0.016399302746595557,0.004264287307102138,0.002206811799329516,-0.0006256717581060801,0.010816563121249019,-0.012708047073758425,-0.016710971934941355,0.006350776095579085,-0.0026052714983990644,-0.012553261994410411,0.011142858307595455,-0.014438162232055374,0.015246552065243238,0.003712884327087668,-0.007674214603057367,0.021651774339806806,-0.005987248004971135,-0.009041913057596837,-0.002601121319140573,0.025154544910772958,-0.0005706996460099386
2020-09-01,0.013919881550881481,0.01171699630598407,0.005080961128998807,0.02144915531636739,0.01693419808286616,0.02491111720112266,-0.0001115493534540207,0.0366966077722265,0.0018963467387306096,0.01888827341121684,0.012899446481748197,0.005003876502280892,0.02285945338629072,-0.002488288391093866,-0.01822701013032267,-0.0007304673000459727,0.023462040959066132,0.017779637267379633,0.012061579558571888,0.015311687313694092,0.032779263430451955,0.009184432189884175,0.01489274106794585,0.011232989259515347,0.021269067751999046,0.001535886991143894
2020-09-02,0.018140988363495807,0.011612741016915649,0.017853592874997406,0.005306336070637296,0.021841477011235105,0.015976534165458516,0.015709129103362536,0.022815672620848947,0.021247136668686068,0.010792664078357963,0.03387490550545139,0.021938991604743396,0.013555619476905683,0.011740301502677722,0.0715037072103887,0.004473448427112947,0.023306345135837115,0.0018750552460786996,0.0024972340196651316,0.021755764765981955,0.015005264868940826,0.02045005638572964,0.036166015758221766,0.028540571170065414,0.00874305425857053,0.020658838050702306
2020-09-03,0.024117457856436486,0.0039878677332395585,0.007488634488875268,0.03353372172550425,0.03299085038642526,0.02879010772046463,0.016346016679373153,0.001406096328781814,0.015407281258508876,0.03851808856401003,0.03188832537428995,0.008709927732103906,0.04667523157960561,-0.004741395784177797,0.05227131643014303,-0.0008277222341433466,0.028593695201589164,0.016835268860112426,0.0024935247315241715,-0.004223882130049957,0.025758590181414326,0.03247131407927713,0.03241939335150978,0.03488580242033773,0.043118568993697266,0.01554710685529137
2020-09-04,0.0025394470175612105,0.0035790704834565024,-0.009416192883460819,0.005787821478366928,0.018478474107422285,-0.0006679675906778286,-0.002836672572855914,0.030121902179066552,0.005951434393921318,0.010607149999657214,0.01580653254718256,-0.007707758568860412,0.01479459609263851,,-0.02265687460091667,7.732608679722475e-05,0.003660196180225994,0.0003153283147485225,-0.004064517541983916,-0.011121191757292611,-0.009319548408724954,-0.008254929605720274,0.007971934422749202,0.0080618076068378,0.015216486690533333,-0.012425270021948931
